1480915641,755.100000000000,0.490000000000
1480915641,755.110000000000,0.347132010000
1480915642,755.090000000000,0.080396720000
1480915646,755.130000000000,0.248797720000
1480915647,755.120000000000,0.011010100000
1480915647,755.120000000000,0.238286720000
1480915654,755.130000000000,0.010003210000
1480915654,755.130000000000,0.010003210000
1480915654,755.130000000000,0.010003210000
1480915654,755.130000000000,0.010003210000
1480915654,755.130000000000,0.010003210000
1480915654,755.130000000000,0.010003210000
1480915654,755.150000000000,0.431270740000
1480915672,755.190000000000,0.011010100000
1480915672,755.210000000000,0.011010100000
1480915672,755.230000000000,0.011010100000
1480915672,755.310000000000,0.031248940000
1480915678,755.280000000000,0.103387710000
1480915681,755.000000000000,0.010101010000
1480915681,754.990000000000,0.010101010000
1480915681,754.990000000000,0.010003210000
1480915681,754.990000000000,0.010003210000
1480915681,754.990000000000,0.010003210000
1480915681,754.990000000000,0.010003210000
1480915681,754.980000000000,0.100000000000
1480915681,754.970000000000,0.070000000000
1480915681,754.710000000000,0.010101010000
1480915681,754.630000000000,0.010101010000
1480915681,754.600000000000,0.019703120000
1480915699,754.610000000000,0.888888630000
1480915700,754.610000000000,0.517824810000
1480915702,754.610000000000,0.081555030000
1480915717,754.600000000000,0.004086880000
1480915717,754.600000000000,7.895913120000
1480915720,754.600000000000,0.072037820000
1480915726,754.590000000000,0.010101010000
1480915726,754.580000000000,0.012947600000
1480915726,754.580000000000,0.012841580000
1480915726,754.580000000000,0.012881340000
1480915726,754.550000000000,0.013133660000
1480915726,754.550000000000,0.012974620000
1480915726,754.530000000000,0.013147260000
1480915726,754.520000000000,0.011972930000
1480915733,754.520000000000,0.001015460000
1480915733,754.520000000000,0.012948630000
1480915733,754.520000000000,0.012895620000
1480915733,754.520000000000,0.012551030000
1480915733,754.500000000000,0.060589260000
1480915740,754.580000000000,0.050000000000
1480915740,754.600000000000,0.050000000000
1480915740,754.610000000000,1.397831820000
1480915741,754.500000000000,0.240895170000
1480915741,754.260000000000,0.013403870000
1480915741,753.950000000000,0.010000000000
1480915741,753.950000000000,0.010000110000
1480915741,753.940000000000,0.010000000000
1480915741,753.940000000000,0.010000110000
1480915741,753.930000000000,0.010000000000
1480915741,753.930000000000,0.010000110000
1480915741,753.920000000000,0.010000000000
1480915741,753.900000000000,0.010000000000
1480915741,753.790000000000,0.010101010000
1480915741,753.770000000000,0.043553100000
1480915741,753.760000000000,0.010101010000
1480915741,753.740000000000,0.010384490000
